Timestamp,Source_Node_ID,RSSI_dBm,Noise_Floor_dBm,PDR_Percentage,Packet_Drop_Count,Bit_Error_Rate,Throughput_Kbps,Jitter_ms,Label,SNR_dB,Class_ID
1764623660.7713165,5,-47.95,-88.61,99.22,0,0.0004604377099216493,244.24,7.64,Normal,40.66,0
1764624210.7713165,32,-39.22,-90.51,98.43,0,0.0007226367034492202,223.7,9.63,Normal,51.3,0
1764623576.9713166,47,-46.88,-90.74,97.67,0,0.0003496613455729437,184.61,9.1,Normal,43.86,0
1764623710.4713166,46,-30.53,-91.75,92.62,9,0.007324358728603442,314.16,83.68,Spoofing,61.22,2
1764624948.8713167,36,-47.43,-88.08,97.87,0,0.0009140388537185406,278.85,7.76,Normal,40.65,0
1764625087.3713167,11,-40.84,-90.17,95.54,0,0.0006216654981095221,259.94,2.64,Normal,49.33,0
1764623589.5713167,12,-31.47,-90.37,84.08,4,0.004583183086641868,314.89,57.19,Spoofing,58.9,2
1764624323.3713167,36,-47.95,-93.38,96.49,0,0.00028752888317435115,256.71,1.75,Normal,45.43,0
1764624163.5713167,28,-37.78,-87.26,96.5,0,0.00019305364999234586,288.94,2.05,Normal,49.48,0
1764624940.9713166,8,-45.25,-89.55,98.51,0,0.0004949332549506526,240.83,1.36,Normal,44.3,0
1764624870.3713167,24,-51.72,-90.75,97.46,0,0.0004810387946113098,256.78,4.13,Normal,39.02,0
1764624907.5713167,40,-41.25,-92.81,98.99,0,0.0008828419997799791,257.11,3.9,Normal,51.56,0
1764623613.6713166,24,-55.31,-51.82,13.63,83,0.144823638416664,9.61,239.59,Jamming,-3.49,1
1764624925.0713167,42,-46.9,-88.85,96.97,0,0.0008321943211146966,271.11,3.14,Normal,41.96,0
1764623183.7713165,40,-44.07,-86.99,95.76,0,0.00017893886631183053,276.08,2.55,Normal,42.92,0
1764624904.3713167,22,-71.12,-48.54,22.4,70,0.28698830075442905,21.51,327.15,Jamming,-22.58,1
1764624749.5713167,20,-40.39,-88.14,96.66,0,0.0008505134616511491,244.87,1.24,Normal,47.75,0
1764623810.7713165,19,-35.69,-90.88,99.81,0,0.0007333780492990263,258.72,5.04,Normal,55.19,0
1764623313.4713166,19,-61.53,-41.92,15.11,94,0.28031699095909146,13.47,298.25,Jamming,-19.6,1
1764624918.7713165,30,-44.46,-94.25,98.39,0,0.0003052164454447055,257.65,1.72,Normal,49.79,0
1764623697.7713165,47,-48.89,-90.29,98.02,0,0.0007241228634629191,226.82,9.69,Normal,41.41,0
1764624284.9713166,11,-48.28,-87.29,95.99,0,0.0005171310077922174,259.96,7.89,Normal,39.01,0
1764623257.4713166,17,-60.19,-46.82,14.41,52,0.12838026950825854,11.76,188.52,Jamming,-13.37,1
1764624057.6713166,12,-68.6,-45.61,18.15,58,0.285759548481629,7.58,122.23,Jamming,-22.99,1
1764623312.7713165,34,-46.96,-90.91,98.85,0,0.00011112360054422549,233.26,8.2,Normal,43.94,0
1764624437.5713167,31,-46.32,-88.88,99.55,0,0.0007586038385950153,230.43,3.21,Normal,42.55,0
1764623475.2713165,6,-41.28,-87.62,99.07,0,0.0006144428131877569,239.61,2.48,Normal,46.34,0
1764624621.0713167,10,-54.32,-89.18,96.44,0,0.00016124145256679476,274.18,2.99,Normal,34.86,0
1764623366.4713166,3,-37.4,-91.95,95.47,0,0.0009101838242900112,242.12,4.05,Normal,54.54,0
1764623683.1713166,26,-36.61,-90.15,97.21,0,0.00012019478584533,241.12,6.31,Normal,53.54,0
1764623814.6713166,12,-31.14,-92.83,91.33,9,0.0011590780226591669,265.88,77.88,Spoofing,61.69,2
1764623998.3713167,25,-46.0,-94.08,99.55,0,0.0006186669019953092,263.55,5.23,Normal,48.07,0
1764624581.7713165,18,-41.32,-89.96,96.09,0,0.0007274864524665099,270.12,6.32,Normal,48.63,0
1764624267.9713166,49,-46.25,-89.5,99.51,0,0.0001651730943134955,218.63,5.17,Normal,43.26,0
1764623335.1713166,32,-46.83,-91.59,96.66,0,0.0007188604374536675,246.23,4.27,Normal,44.76,0
1764623777.5713167,7,-41.22,-88.24,95.49,0,0.0001321241986960808,267.15,9.81,Normal,47.02,0
1764623591.7713165,1,-50.64,-49.89,12.98,91,0.2134261567782566,18.94,434.51,Jamming,-0.74,1
1764624901.0713167,33,-52.67,-92.79,99.87,0,0.0008443474369656895,288.9,5.96,Normal,40.12,0
1764623927.8713167,30,-67.86,-50.25,21.73,66,0.2714892095442455,10.42,113.02,Jamming,-17.61,1
1764624455.4713166,25,-49.57,-86.35,98.66,0,0.0002076863139565437,253.71,9.46,Normal,36.78,0
1764625129.1713166,28,-45.34,-92.73,95.08,0,0.0007966582568209365,259.96,7.74,Normal,47.39,0
1764623615.8713167,48,-38.66,-91.28,96.57,0,0.00034443189892210073,279.54,6.64,Normal,52.62,0
1764624128.3713167,33,-47.3,-92.95,97.1,0,0.0005746556253291738,216.8,1.56,Normal,45.66,0
1764624612.6713166,25,-51.82,-86.3,98.4,0,0.0007455045474770915,217.32,5.6,Normal,34.48,0
1764623494.7713165,32,-45.55,-88.75,98.33,0,0.0006480985802672954,242.42,5.45,Normal,43.21,0
1764624652.6713166,15,-65.46,-54.43,6.56,88,0.2609741512367052,8.9,334.09,Jamming,-11.04,1
1764624444.0713167,35,-48.14,-88.26,96.17,0,0.00027029178544531526,257.15,4.1,Normal,40.11,0
1764623645.8713167,43,-44.79,-91.22,97.18,0,0.0006472676482351088,265.77,6.07,Normal,46.43,0
1764623529.9713166,15,-26.29,-89.28,87.55,5,0.0016583340587103283,301.04,94.45,Spoofing,62.99,2
1764623855.5713167,31,-31.63,-88.73,92.15,0,0.006544466255803857,289.4,51.99,Spoofing,57.11,2
1764623283.8713167,49,-44.42,-88.75,98.46,0,0.0005016767965132495,247.89,8.3,Normal,44.33,0
1764624420.1713166,10,-50.89,-86.05,98.46,0,0.0008369526476091603,253.68,5.45,Normal,35.16,0
1764623402.0713167,25,-41.97,-88.37,99.39,0,0.00043418696236201086,256.5,5.57,Normal,46.4,0
1764624926.4713166,7,-44.07,-88.69,95.35,0,0.0006783670945607485,262.98,1.92,Normal,44.62,0
1764625126.6713166,7,-36.78,-89.79,96.61,0,0.0007788539468966581,238.44,2.34,Normal,53.01,0
1764624199.1713166,30,-44.37,-91.7,97.61,0,0.0008650300317252758,253.99,2.0,Normal,47.33,0
1764623477.1713166,43,-47.76,-89.92,95.88,0,0.0003986656280375957,242.88,8.72,Normal,42.16,0
1764623789.2713165,44,-45.33,-89.13,97.52,0,0.0007497059793774706,225.62,1.24,Normal,43.81,0
1764623582.3713167,12,-50.61,-89.86,97.96,0,0.0009250658663583424,271.48,7.33,Normal,39.24,0
1764624914.7713165,7,-39.16,-89.48,97.5,0,0.00038690057102783604,248.24,9.88,Normal,50.32,0
1764623198.1713166,44,-58.55,-45.85,21.78,99,0.10171804459911556,15.37,354.5,Jamming,-12.69,1
1764624821.9713166,30,-44.75,-92.61,98.02,0,0.00032815515170284257,233.02,6.01,Normal,47.86,0
1764625129.9713166,11,-52.02,-90.29,98.99,0,0.0003142985890431325,249.5,6.36,Normal,38.26,0
1764623322.2713165,48,-45.9,-86.56,95.72,0,0.0008511364751959057,236.27,3.83,Normal,40.66,0
1764623226.2713165,9,-39.58,-89.12,95.85,0,0.0004761913648015825,256.48,9.87,Normal,49.55,0
1764624121.1713166,22,-33.55,-91.74,93.79,7,0.009344924387457779,231.79,79.45,Spoofing,58.2,2
1764624266.7713165,21,-30.02,-88.59,82.08,2,0.003580581763654805,276.69,55.2,Spoofing,58.57,2
1764623940.9713166,13,-48.56,-85.5,95.03,0,0.00022583910050634492,237.75,4.52,Normal,36.94,0
1764623945.7713165,12,-52.36,-88.54,98.32,0,0.0005847959989884346,213.6,8.11,Normal,36.18,0
1764624932.6713166,47,-56.73,-42.82,29.35,94,0.1741411528646283,12.06,291.5,Jamming,-13.91,1
1764623542.6713166,37,-48.7,-89.35,96.82,0,0.00026385174870806604,239.88,9.39,Normal,40.65,0
1764623368.6713166,49,-50.31,-91.05,97.09,0,0.0004786034780155409,264.31,8.64,Normal,40.74,0
1764625015.5713167,34,-49.81,-88.89,96.91,0,0.0006428393306842123,278.43,4.87,Normal,39.09,0
1764624924.9713166,41,-46.69,-90.98,99.72,0,0.0005535932210498046,284.15,9.05,Normal,44.29,0
1764623408.3713167,11,-50.52,-86.62,96.67,0,0.00015314019073155665,229.61,5.67,Normal,36.1,0
1764623643.5713167,8,-59.39,-41.84,24.69,64,0.11443858085775199,10.53,425.84,Jamming,-17.56,1
1764624176.2713165,37,-49.6,-90.91,96.09,0,0.0002749129814024659,246.36,6.6,Normal,41.31,0
1764623411.2713165,43,-47.0,-89.36,96.12,0,0.000555637591404592,247.38,4.77,Normal,42.36,0
1764624294.2713165,50,-41.61,-89.44,99.32,0,0.00098024435047874,270.98,6.13,Normal,47.83,0
1764624551.5713167,35,-28.98,-92.97,86.16,5,0.0021269383097703995,164.44,108.77,Spoofing,63.99,2
1764623201.8713167,32,-30.17,-92.98,84.8,3,0.004024837264483236,267.1,142.17,Spoofing,62.81,2
1764624059.8713167,50,-49.5,-88.06,99.16,0,0.0007312676795129343,228.56,6.63,Normal,38.56,0
1764623564.2713165,34,-49.91,-90.2,98.86,0,0.0007639984709253343,278.11,4.1,Normal,40.29,0
1764623358.2713165,13,-55.25,-94.27,99.9,0,0.00073849406188857,283.52,1.41,Normal,39.02,0
1764624781.7713165,24,-47.58,-91.2,96.76,0,0.00026094934183951103,244.86,4.41,Normal,43.62,0
1764623841.5713167,12,-42.62,-85.45,99.07,0,0.000928272390340844,266.83,2.62,Normal,42.83,0
1764623970.0713167,5,-56.35,-90.45,95.25,0,0.0006905480314039411,258.84,8.37,Normal,34.1,0
1764624764.2713165,38,-42.32,-91.07,96.68,0,0.00011706609964720968,238.26,6.32,Normal,48.75,0
1764624860.3713167,46,-49.6,-91.04,98.12,0,0.0005117749384027429,219.55,7.12,Normal,41.44,0
1764623585.6713166,48,-39.3,-94.29,98.5,0,0.00021311195520167436,259.54,8.94,Normal,54.99,0
1764623234.6713166,14,-43.17,-89.66,99.16,0,0.0009008154114562924,260.7,3.16,Normal,46.49,0
1764623452.0713167,22,-61.45,-58.02,1.12,78,0.22806349304517493,14.57,103.15,Jamming,-3.43,1
1764623380.0713167,48,-50.42,-50.73,12.47,62,0.16096156702581127,12.28,227.22,Jamming,0.32,1
1764623792.1713166,46,-45.84,-88.68,98.09,0,0.0005745415526932943,230.24,7.78,Normal,42.84,0
1764623817.2713165,25,-42.86,-89.23,95.91,0,0.0006468421504970737,249.13,4.46,Normal,46.37,0
1764624406.5713167,27,-39.31,-48.56,0.61,67,0.16932806407210566,11.26,269.53,Jamming,9.25,1
1764623848.0713167,42,-40.49,-88.0,96.47,0,0.0006458405671725942,245.31,4.12,Normal,47.51,0
1764623399.9713166,48,-44.34,-87.21,97.9,0,0.0002609496675077771,232.59,1.15,Normal,42.87,0
1764625129.7713165,30,-46.06,-91.46,95.16,0,0.0006279514476852731,253.47,8.5,Normal,45.4,0
1764623460.9713166,5,-54.79,-86.57,97.02,0,0.0005331280869314243,250.97,5.06,Normal,31.78,0
1764623301.9713166,44,-31.05,-90.62,93.85,3,0.006635822746952535,173.99,78.95,Spoofing,59.57,2
1764623166.8713167,44,-59.23,-51.36,22.93,65,0.13007992809965335,11.77,211.15,Jamming,-7.87,1
1764625076.4713166,1,-47.21,-87.79,99.53,0,0.0008827929292210512,288.05,2.46,Normal,40.57,0
1764624939.4713166,23,-54.96,-46.41,9.35,52,0.1748506520974336,4.74,405.24,Jamming,-8.55,1
1764624600.9713166,11,-75.73,-36.61,17.51,93,0.16579020496797153,13.26,410.62,Jamming,-39.12,1
1764625097.0713167,25,-39.75,-85.87,97.43,0,0.0005827906784715478,247.56,6.98,Normal,46.12,0
1764623856.4713166,12,-29.21,-88.73,84.94,6,0.006148991219566642,149.91,118.71,Spoofing,59.51,2
1764625046.5713167,34,-47.55,-47.36,22.02,50,0.10520731824726742,5.95,275.9,Jamming,-0.19,1
1764624359.8713167,44,-48.06,-85.9,99.82,0,0.0005222239550205577,224.5,6.5,Normal,37.84,0
1764624219.1713166,50,-45.34,-88.58,99.6,0,0.0004377363354893049,209.72,5.31,Normal,43.24,0
1764624882.6713166,38,-31.67,-85.59,90.4,7,0.0011888990386601309,265.31,72.53,Spoofing,53.92,2
1764624132.2713165,6,-66.51,-43.07,6.49,74,0.2359400606227408,7.62,184.9,Jamming,-23.44,1
1764623206.3713167,50,-44.06,-90.03,96.78,0,0.0002785558676433892,226.37,5.19,Normal,45.96,0
1764624330.0713167,40,-44.93,-93.02,99.95,0,0.0008484606624360613,249.8,8.98,Normal,48.09,0
1764624866.0713167,3,-39.58,-47.46,6.87,75,0.24129299902036194,13.1,352.09,Jamming,7.87,1
1764624499.9713166,40,-30.6,-88.73,84.46,4,0.005915864946597214,244.43,57.77,Spoofing,58.13,2
1764624490.6713166,50,-62.33,-47.14,9.61,86,0.18687024882223124,18.46,331.08,Jamming,-15.19,1
1764623672.3713167,34,-44.87,-92.63,97.52,0,0.0003059237884358878,241.86,1.43,Normal,47.76,0
1764624648.4713166,12,-62.49,-37.26,25.08,58,0.20497071946361872,3.95,282.32,Jamming,-25.23,1
1764623702.1713166,49,-54.23,-49.43,4.72,96,0.14179922168354028,14.54,488.74,Jamming,-4.8,1
1764623754.7713165,42,-77.33,-49.74,15.47,51,0.2668891640957288,8.3,410.45,Jamming,-27.6,1
1764624662.7713165,1,-68.74,-48.98,11.73,67,0.12632548941900015,6.11,402.4,Jamming,-19.76,1
1764624558.4713166,2,-50.5,-89.96,96.98,0,0.00037010464887138133,230.56,2.43,Normal,39.46,0
1764624230.1713166,16,-44.11,-91.5,97.41,0,0.0008862083849661126,234.7,2.06,Normal,47.39,0
1764623464.4713166,25,-47.32,-93.08,98.32,0,0.0006929486185113642,259.16,5.61,Normal,45.76,0
1764624794.9713166,30,-82.12,-49.98,28.89,53,0.10438622726963571,3.79,323.48,Jamming,-32.14,1
1764625086.0713167,1,-42.67,-87.85,98.54,0,0.0005234593431674415,255.84,3.75,Normal,45.18,0
1764624080.1713166,8,-47.7,-90.8,97.48,0,0.00025925185180873336,271.74,2.07,Normal,43.1,0
1764624550.5713167,4,-42.07,-89.07,95.28,0,0.00043424934929638386,233.86,5.59,Normal,46.99,0
1764623925.1713166,29,-49.4,-91.38,95.72,0,0.0007633775643173995,249.26,6.82,Normal,41.97,0
1764623232.0713167,25,-35.15,-86.93,97.55,0,0.000431842867271522,241.18,5.05,Normal,51.78,0
1764624566.8713167,48,-55.47,-53.36,26.58,78,0.14553198552097185,7.52,179.53,Jamming,-2.11,1
1764623241.2713165,44,-44.47,-85.78,96.63,0,0.0004273791613195993,222.31,1.33,Normal,41.31,0
1764624125.1713166,39,-46.75,-90.6,98.17,0,0.00040919090464303066,216.74,4.71,Normal,43.85,0
1764624944.2713165,40,-70.11,-60.45,10.82,92,0.2456605490140109,18.1,412.36,Jamming,-9.66,1
1764624318.0713167,4,-29.19,-89.52,84.68,4,0.0014368145055507825,181.55,96.92,Spoofing,60.33,2
1764625034.6713166,27,-73.81,-56.5,29.35,80,0.12407732986932452,8.22,488.59,Jamming,-17.31,1
1764623837.6713166,14,-34.05,-86.5,85.7,0,0.005453054237303158,202.68,106.45,Spoofing,52.45,2
1764624627.8713167,16,-55.16,-46.66,4.37,99,0.19354133439457705,12.42,266.0,Jamming,-8.5,1
1764624388.0713167,19,-31.14,-49.11,2.47,95,0.2818467490507439,8.33,230.06,Jamming,17.97,1
1764623711.9713166,26,-39.65,-92.91,97.55,0,0.0004809335751352224,259.45,7.97,Normal,53.26,0
1764623472.6713166,47,-70.35,-47.67,26.66,88,0.11764085830410964,10.29,267.3,Jamming,-22.69,1
1764624353.0713167,21,-41.22,-91.54,98.03,0,0.0007814473271308356,263.23,2.27,Normal,50.32,0
1764624734.1713166,44,-47.81,-88.98,98.52,0,0.0006759419389341741,240.27,1.81,Normal,41.16,0
1764625062.0713167,15,-67.79,-44.16,1.77,89,0.12171782669681067,17.28,254.49,Jamming,-23.62,1
1764624222.3713167,49,-42.16,-91.04,96.23,0,0.00034244753518992575,252.38,1.57,Normal,48.89,0
1764624542.7713165,15,-67.56,-57.06,11.27,87,0.2914043860425066,8.83,431.61,Jamming,-10.5,1
1764623153.7713165,8,-64.16,-53.26,18.92,80,0.21828643404821732,7.64,217.69,Jamming,-10.9,1
1764625142.9713166,25,-38.09,-89.62,98.06,0,0.0009718485955804575,201.5,8.69,Normal,51.52,0
1764625029.4713166,23,-37.62,-86.99,98.35,0,0.0003094485500254255,261.65,2.16,Normal,49.37,0
1764623480.4713166,16,-36.67,-89.86,98.85,0,0.0006082928314247274,215.14,1.43,Normal,53.19,0
1764625118.0713167,27,-54.25,-45.83,23.64,61,0.13759046104163183,0.27,250.47,Jamming,-8.42,1
1764623645.3713167,13,-40.58,-88.91,97.49,0,0.0002647149944138074,191.61,8.95,Normal,48.33,0
1764624001.5713167,32,-34.7,-87.9,99.59,0,0.0007616924816663606,226.41,1.36,Normal,53.2,0
1764624646.2713165,34,-50.55,-89.33,98.65,0,0.0006869842867907027,267.36,2.81,Normal,38.78,0
1764624886.2713165,35,-50.72,-48.05,11.3,50,0.12674179447522765,9.15,268.24,Jamming,-2.67,1
1764624870.9713166,34,-39.02,-89.58,96.88,0,0.0009975010015762008,237.67,3.05,Normal,50.56,0
1764624500.5713167,47,-53.91,-44.41,2.12,66,0.17576982240106673,6.31,168.9,Jamming,-9.5,1
1764624492.7713165,7,-46.31,-90.4,98.56,0,0.0006610693019300748,254.2,6.46,Normal,44.1,0
1764623334.7713165,25,-45.15,-92.29,99.13,0,0.00014357378422594246,221.89,6.3,Normal,47.13,0
1764624526.9713166,12,-52.47,-89.63,99.58,0,0.000860103296898974,234.61,1.6,Normal,37.17,0
1764624633.1713166,37,-36.42,-86.18,98.89,0,0.0005576546686791756,234.03,6.06,Normal,49.76,0
1764624912.3713167,49,-53.42,-48.44,16.98,86,0.21830054798322668,16.59,109.22,Jamming,-4.99,1
1764624072.9713166,22,-29.27,-91.55,88.41,1,0.0012195709831266627,199.77,123.1,Spoofing,62.28,2
1764623205.1713166,17,-32.59,-87.73,87.64,2,0.0010699108500913626,295.23,94.97,Spoofing,55.14,2
1764624846.6713166,31,-48.37,-92.53,98.28,0,0.0008323648285800478,214.63,6.2,Normal,44.15,0
1764623621.9713166,6,-28.68,-90.02,80.51,9,0.0038708582839117084,245.28,52.69,Spoofing,61.34,2
1764624648.2713165,49,-46.77,-89.53,98.4,0,0.00028386191747989436,264.78,9.17,Normal,42.76,0
1764624662.2713165,42,-42.73,-88.69,97.52,0,0.00018549044986287995,272.53,1.33,Normal,45.97,0
1764624727.2713165,28,-44.7,-85.68,95.28,0,0.00015662642882339415,296.91,7.55,Normal,40.98,0
1764624056.7713165,36,-34.11,-91.16,99.84,0,0.0007979122388069389,271.91,4.53,Normal,57.05,0
1764625148.6713166,43,-54.79,-55.41,14.98,94,0.2177656286631069,2.08,198.55,Jamming,0.63,1
1764623822.0713167,10,-44.71,-86.71,97.06,0,0.0007930569021925573,222.23,7.81,Normal,42.0,0
1764625146.1713166,48,-39.8,-92.0,96.41,0,0.0008485620504968492,248.29,1.49,Normal,52.19,0
1764625118.3713167,26,-62.46,-54.56,13.11,74,0.10233257129393443,5.0,266.48,Jamming,-7.9,1
1764624659.1713166,24,-47.72,-89.18,99.26,0,0.00019587615520990975,258.96,7.63,Normal,41.46,0
1764624297.2713165,11,-42.37,-88.62,96.29,0,0.0003328805441939002,204.21,1.13,Normal,46.25,0
1764623762.9713166,40,-49.02,-87.05,95.44,0,0.0003854473303738472,232.56,5.78,Normal,38.02,0
1764623948.8713167,13,-63.96,-56.47,8.18,84,0.18035173258218146,15.88,349.25,Jamming,-7.49,1
1764624737.3713167,14,-44.32,-93.13,98.75,0,0.00021994880758259772,270.51,6.44,Normal,48.8,0
1764625108.1713166,18,-45.91,-88.85,95.97,0,0.0005622586824836288,247.45,6.67,Normal,42.95,0
1764624049.6713166,16,-34.33,-91.27,97.18,0,0.0004889832172053823,245.36,1.11,Normal,56.94,0
1764623792.9713166,22,-47.1,-89.58,96.57,0,0.0007511347009901199,270.66,7.36,Normal,42.48,0
1764624839.3713167,16,-47.31,-88.66,96.21,0,0.000423484095330872,266.18,9.27,Normal,41.35,0
1764623756.1713166,22,-41.47,-87.2,97.5,0,0.0007286921405853953,237.63,6.82,Normal,45.73,0
1764624034.0713167,6,-46.13,-91.26,98.95,0,0.0009965502527767322,255.22,4.36,Normal,45.13,0
1764623750.0713167,44,-32.83,-90.12,83.95,0,0.0023471429307085913,311.33,139.39,Spoofing,57.29,2
1764623708.8713167,49,-36.51,-92.81,97.37,0,0.0005699048328818592,264.7,3.91,Normal,56.3,0
1764624158.2713165,41,-69.17,-55.91,7.71,72,0.22695097563248912,8.04,369.0,Jamming,-13.26,1
1764623288.6713166,47,-44.56,-91.54,96.12,0,0.0008331471354748514,272.96,5.36,Normal,46.98,0
1764623998.2713165,6,-38.49,-88.73,99.31,0,0.0005775855811164284,289.46,3.58,Normal,50.24,0
1764623429.7713165,31,-65.73,-45.1,8.68,95,0.10741509667128249,14.76,240.41,Jamming,-20.63,1
1764624103.1713166,24,-40.6,-89.04,99.67,0,0.000799136137303521,254.19,6.85,Normal,48.44,0
1764624911.7713165,49,-79.98,-53.2,21.71,73,0.2554185341067992,5.18,287.98,Jamming,-26.78,1
1764624775.6713166,33,-37.78,-85.18,95.99,0,0.0006942635498258958,238.54,3.81,Normal,47.4,0
1764623468.7713165,45,-45.61,-88.55,99.88,0,0.0005537267454298518,258.33,4.96,Normal,42.94,0
1764623594.3713167,36,-70.5,-54.03,6.24,79,0.2990995478692615,7.61,313.61,Jamming,-16.47,1
1764624325.0713167,37,-45.85,-89.09,95.96,0,0.0006002763653831641,224.68,1.79,Normal,43.24,0
1764623530.1713166,27,-51.73,-87.51,99.41,0,0.0003059506240484226,241.55,3.82,Normal,35.77,0
1764624202.6713166,39,-39.11,-87.69,99.74,0,0.00015750110401681436,241.43,6.72,Normal,48.58,0
1764623653.8713167,50,-36.59,-91.99,96.71,0,0.0009334698634821984,243.14,8.31,Normal,55.4,0
1764624989.8713167,31,-31.33,-88.38,80.94,5,0.004331304749671553,300.56,139.41,Spoofing,57.05,2
1764623677.3713167,46,-28.57,-93.01,80.88,9,0.008275431891444227,201.36,131.47,Spoofing,64.44,2
1764624970.4713166,35,-39.24,-87.86,99.38,0,0.0007143493632444568,225.13,4.39,Normal,48.62,0
1764624732.9713166,6,-46.87,-89.78,98.17,0,0.0004285664262436439,248.38,4.17,Normal,42.91,0
1764623234.7713165,29,-46.21,-90.74,95.39,0,0.0009450229143771823,254.97,6.78,Normal,44.54,0
1764623170.0713167,45,-72.24,-48.86,6.19,81,0.23502220463006787,8.0,174.12,Jamming,-23.38,1
1764625150.7713165,27,-40.29,-57.02,25.56,53,0.15157520398043972,13.53,140.17,Jamming,16.73,1
1764623171.3713167,33,-60.37,-52.16,14.04,62,0.16062391349911623,16.59,286.77,Jamming,-8.21,1
1764624783.9713166,49,-41.75,-86.49,99.77,0,0.00018271287987009667,248.23,9.83,Normal,44.74,0
1764624882.1713166,28,-47.03,-91.07,97.57,0,0.000619225620875858,214.61,1.69,Normal,44.04,0
1764623923.8713167,47,-33.17,-91.46,97.35,0,0.0007323733947273905,246.41,5.08,Normal,58.29,0
1764624415.9713166,6,-38.34,-88.98,98.13,0,0.0009363932064432703,248.38,9.89,Normal,50.64,0
1764624385.2713165,1,-36.79,-88.22,96.39,0,0.00046629067930119414,256.87,5.43,Normal,51.44,0
1764623927.9713166,28,-67.37,-51.51,12.02,51,0.18485401968841364,1.34,339.52,Jamming,-15.86,1
1764624367.6713166,50,-76.62,-44.64,25.73,87,0.14234741120501446,9.7,314.03,Jamming,-31.98,1
1764623296.7713165,31,-49.65,-89.31,95.12,0,0.00012313195042573167,261.2,7.17,Normal,39.66,0
1764624201.4713166,27,-52.91,-89.88,96.08,0,0.0003447955664008475,264.49,1.5,Normal,36.96,0
1764624621.6713166,22,-42.49,-91.87,97.27,0,0.0009555521143844278,283.58,7.73,Normal,49.38,0
1764624907.3713167,9,-52.57,-87.65,96.5,0,0.00034272497417364744,241.54,9.82,Normal,35.08,0
1764623640.8713167,20,-63.85,-57.8,20.39,91,0.11992488837159612,9.34,374.83,Jamming,-6.05,1
1764624464.6713166,6,-28.61,-87.3,81.35,4,0.0018711400279753008,175.67,113.68,Spoofing,58.7,2
1764624156.7713165,12,-47.3,-87.98,98.52,0,0.0007656731084720315,310.94,7.63,Normal,40.69,0
1764623869.3713167,7,-49.77,-89.98,99.68,0,0.0005118013552618871,274.64,2.94,Normal,40.21,0
1764624617.0713167,41,-37.61,-86.5,99.15,0,0.0007232674410225677,231.04,1.98,Normal,48.89,0
1764624640.7713165,3,-80.58,-50.31,0.7,62,0.2624223815702605,1.81,493.33,Jamming,-30.27,1
1764624913.6713166,12,-70.24,-44.93,6.03,83,0.17152309442847943,3.76,216.43,Jamming,-25.31,1
1764624941.3713167,30,-44.77,-89.44,95.94,0,0.0009155241443700089,265.63,1.13,Normal,44.67,0
1764624079.3713167,2,-45.1,-91.23,97.42,0,0.0009022198013369583,242.4,4.72,Normal,46.13,0
1764623967.4713166,24,-42.63,-51.47,22.35,52,0.272006389420934,0.71,301.93,Jamming,8.83,1
